Timestamp,RTU_11_DA_T(°F),RTU_11_MA_T(°F),RTU_11_OA_T(°F),RTU_11_SF_S,RTU_11_MAD_O(%),RTU_11_DA1_P(in/wc),RTU_11_AVGZN_T(°F),RTU_11_SF_O(%),RTU_11_RA_T(°F),RTU_11_RA_H(%RH)
03-Mar-26 6:00:00 PM EST,68.4,75.1,39.9,Off,0.0,0.1,70,13.0,69.6,31.1
03-Mar-26 7:00:00 PM EST,66.0,81.3,40.5,,0.0, -0.0,69,0.0,63.1,40.0
03-Mar-26 8:00:00 PM EST,64.9,78.6,41.4,,0.0, -0.0,68,0.0,62.0,41.3
03-Mar-26 9:00:00 PM EST,64.2,77.3,42.2,,0.0, -0.0,68,0.0,61.4,42.7
03-Mar-26 10:00:00 PM EST,63.7,77.0,43.0,,0.0, -0.0,68,0.0,61.1,44.2
03-Mar-26 11:00:00 PM EST,63.5,77.1,43.7,,0.0, -0.0,68,0.0,60.9,45.7
04-Mar-26 12:00:00 AM EST,63.5,77.4,44.7,,0.0, -0.0,68,0.0,60.9,48.2
04-Mar-26 1:00:00 AM EST,63.6,77.5,45.3,,0.0, -0.0,68,0.0,60.5,51.7
04-Mar-26 2:00:00 AM EST,63.5,77.7,46.1,,0.0, -0.0,68,0.0,60.8,52.3
04-Mar-26 3:00:00 AM EST,63.7,78.0,46.9,,0.0, -0.0,68,0.0,61.1,53.4
04-Mar-26 4:00:00 AM EST,63.9,78.3,47.0,,0.0, -0.0,68,0.0,61.2,54.1
04-Mar-26 5:00:00 AM EST,64.0,78.5,47.2,,0.0, -0.0,68,0.0,60.8,55.4
04-Mar-26 6:00:00 AM EST,65.3,76.1,47.4,On,0.0,0.2,68,16.2,62.1,53.2
04-Mar-26 7:00:00 AM EST,69.7,62.9,47.2,,0.0,0.6,70,54.8,72.0,34.6
04-Mar-26 8:00:00 AM EST,70.1,63.8,48.6,,0.0,0.4,71,49.9,73.0,35.8
04-Mar-26 9:00:00 AM EST,71.7,65.8,50.8,,0.0,0.4,72,51.8,73.8,36.2
04-Mar-26 10:00:00 AM EST,73.2,67.6,53.6,,0.0,0.4,72,53.0,74.8,37.2
04-Mar-26 11:00:00 AM EST,74.1,68.9,57.6,,0.0,0.4,73,47.4,75.1,37.9
04-Mar-26 12:00:00 PM EST,74.4,69.4,60.4,,0.0,0.4,73,48.4,75.3,38.4
04-Mar-26 1:00:00 PM EST,73.8,68.3,58.7,,0.0,0.4,73,54.3,74.8,39.5
04-Mar-26 2:00:00 PM EST,73.0,67.2,55.2,,0.0,0.4,73,57.8,74.5,40.2
04-Mar-26 3:00:00 PM EST,72.4,66.0,55.1,,0.0,0.4,72,70.6,74.4,41.0
04-Mar-26 4:00:00 PM EST,72.3,65.7,54.9,,0.0,0.4,72,73.1,74.3,41.5
04-Mar-26 5:00:00 PM EST,72.2,65.5,54.6,,0.0,0.4,72,73.2,74.2,41.0
04-Mar-26 6:00:00 PM EST,71.3,76.4,53.4,Off,0.0,0.1,71,18.4,73.4,42.1
04-Mar-26 7:00:00 PM EST,69.7,82.8,52.2,,0.0, -0.0,71,0.0,69.1,48.4
04-Mar-26 8:00:00 PM EST,68.6,81.8,51.5,,0.0, -0.0,70,0.0,66.6,53.0
04-Mar-26 9:00:00 PM EST,68.0,81.5,51.0,,0.0, -0.0,70,0.0,65.0,55.6
04-Mar-26 10:00:00 PM EST,67.5,81.1,50.5,,0.0, -0.0,70,0.0,64.3,56.7
04-Mar-26 11:00:00 PM EST,67.1,80.8,50.7,,0.0, -0.0,70,0.0,63.6,57.7
05-Mar-26 12:00:00 AM EST,66.9,80.7,50.7,,0.0, -0.0,69,0.0,63.4,58.2
05-Mar-26 1:00:00 AM EST,66.8,80.6,50.3,,0.0, -0.0,69,0.0,63.4,58.1
05-Mar-26 2:00:00 AM EST,66.5,80.3,49.8,,0.0, -0.0,69,0.0,63.1,58.3
05-Mar-26 3:00:00 AM EST,66.3,80.1,49.3,,0.0, -0.0,69,0.0,62.9,58.4
05-Mar-26 4:00:00 AM EST,66.1,79.9,49.2,,0.0, -0.0,69,0.0,62.5,58.5
05-Mar-26 5:00:00 AM EST,66.0,79.7,48.9,,0.0, -0.0,69,0.0,62.3,58.6
05-Mar-26 6:00:00 AM EST,66.8,76.3,48.5,On,0.0,0.2,69,15.9,63.2,56.7
05-Mar-26 7:00:00 AM EST,69.3,62.9,48.2,,0.0,0.5,71,53.7,72.2,41.2
05-Mar-26 8:00:00 AM EST,70.7,64.3,47.2,,0.0,0.4,72,50.8,73.8,40.1
05-Mar-26 9:00:00 AM EST,71.8,65.6,48.4,,0.0,0.4,72,52.8,74.2,40.2
05-Mar-26 10:00:00 AM EST,72.2,66.1,49.1,,0.0,0.4,73,53.0,74.6,40.3
05-Mar-26 11:00:00 AM EST,73.1,67.1,51.4,,0.0,0.4,73,53.1,75.2,40.5
05-Mar-26 12:00:00 PM EST,73.9,68.2,55.3,,0.0,0.4,74,51.9,75.6,41.0
05-Mar-26 1:00:00 PM EST,75.3,70.3,57.0,,0.0,0.4,74,49.2,76.6,41.8
05-Mar-26 2:00:00 PM EST,77.3,72.2,62.9,,0.0,0.4,75,58.3,77.8,41.5
05-Mar-26 3:00:00 PM EST,78.5,73.3,68.2,,0.0,0.4,76,66.5,78.4,40.7
05-Mar-26 4:00:00 PM EST,78.7,73.2,69.1,,0.0,0.4,76,70.7,78.4,41.0
05-Mar-26 5:00:00 PM EST,77.9,72.2,64.6,,0.0,0.4,76,70.9,77.9,41.4
05-Mar-26 6:00:00 PM EST,77.2,77.1,58.7,Off,0.0,0.1,75,19.4,76.4,41.3
05-Mar-26 7:00:00 PM EST,74.4,84.6,55.7,,0.0, -0.0,73,0.0,71.0,46.2
05-Mar-26 8:00:00 PM EST,72.3,84.6,54.0,,0.0, -0.0,73,0.0,68.5,49.5
05-Mar-26 9:00:00 PM EST,71.0,83.8,52.8,,0.0, -0.0,72,0.0,66.8,51.5
05-Mar-26 10:00:00 PM EST,69.9,82.9,51.2,,0.0, -0.0,72,0.0,65.6,53.4
05-Mar-26 11:00:00 PM EST,69.1,82.1,52.7,,0.0, -0.0,72,0.0,65.1,56.1
06-Mar-26 12:00:00 AM EST,68.8,82.2,52.9,,0.0, -0.0,71,0.0,65.1,57.3
06-Mar-26 1:00:00 AM EST,68.7,82.2,53.0,,0.0, -0.0,71,0.0,65.0,57.4
06-Mar-26 2:00:00 AM EST,68.5,82.2,52.6,,0.0, -0.0,71,0.0,65.1,57.3
06-Mar-26 3:00:00 AM EST,68.3,82.0,52.2,,0.0, -0.0,71,0.0,64.9,57.5
06-Mar-26 4:00:00 AM EST,68.1,81.8,51.7,,0.0, -0.0,71,0.0,64.7,57.6
06-Mar-26 5:00:00 AM EST,67.8,81.6,50.4,,0.0, -0.0,70,0.0,64.4,57.0
06-Mar-26 6:00:00 AM EST,68.1,77.7,49.7,On,0.0,0.2,70,15.9,64.4,56.2
06-Mar-26 7:00:00 AM EST,70.7,64.6,49.5,,0.0,0.6,72,56.3,73.4,42.3
06-Mar-26 8:00:00 AM EST,72.3,66.1,49.7,,0.0,0.4,73,52.8,75.0,40.9
06-Mar-26 9:00:00 AM EST,72.5,66.3,50.4,,0.0,0.4,73,54.1,75.2,40.0
06-Mar-26 10:00:00 AM EST,72.7,66.2,52.8,,0.0,0.4,73,62.8,75.5,38.9
06-Mar-26 11:00:00 AM EST,73.3,66.4,55.0,,0.0,0.4,74,71.7,75.9,38.8
06-Mar-26 12:00:00 PM EST,73.4,66.7,55.0,,0.0,0.4,74,72.6,75.8,38.8
06-Mar-26 1:00:00 PM EST,73.6,67.1,55.9,,0.0,0.4,74,72.7,75.8,39.3
06-Mar-26 2:00:00 PM EST,74.6,68.2,58.3,,0.0,0.4,74,74.1,76.3,39.1
06-Mar-26 3:00:00 PM EST,74.1,67.6,57.7,,0.0,0.4,74,73.9,75.9,39.1
06-Mar-26 4:00:00 PM EST,73.3,66.6,55.9,,0.0,0.4,73,73.0,75.5,39.2
06-Mar-26 5:00:00 PM EST,72.6,65.7,53.3,,0.0,0.4,73,73.4,75.2,39.1
06-Mar-26 6:00:00 PM EST,71.5,76.7,52.0,Off,0.0,0.1,72,18.4,73.5,39.5
06-Mar-26 7:00:00 PM EST,69.9,83.2,51.4,,0.0, -0.0,72,0.0,68.2,44.7
06-Mar-26 8:00:00 PM EST,69.0,82.0,50.6,,0.0, -0.0,71,0.0,66.0,46.4
06-Mar-26 9:00:00 PM EST,68.4,81.0,49.7,,0.0, -0.0,71,0.0,64.6,47.7
06-Mar-26 10:00:00 PM EST,68.0,81.0,48.8,,0.0, -0.0,71,0.0,63.8,48.7
06-Mar-26 11:00:00 PM EST,67.5,80.6,47.5,,0.0, -0.0,70,0.0,62.9,50.1
07-Mar-26 12:00:00 AM EST,67.0,79.7,46.1,,0.0, -0.0,70,0.0,61.9,51.8
07-Mar-26 1:00:00 AM EST,66.3,78.8,45.8,,0.0, -0.0,70,0.0,61.1,53.3
07-Mar-26 2:00:00 AM EST,65.9,78.2,45.3,,0.0, -0.0,70,0.0,60.3,54.2
07-Mar-26 3:00:00 AM EST,65.6,78.1,45.3,,0.0, -0.0,70,0.0,59.7,55.1
07-Mar-26 4:00:00 AM EST,65.4,77.6,44.8,,0.0, -0.0,69,0.0,59.5,55.2
07-Mar-26 5:00:00 AM EST,65.1,77.1,44.6,,0.0, -0.0,69,0.0,59.3,55.3
07-Mar-26 6:00:00 AM EST,64.8,77.5,44.5,,0.0, -0.0,69,0.0,59.5,55.1
07-Mar-26 7:00:00 AM EST,64.9,78.0,45.3,,0.0, -0.0,69,0.0,59.4,55.8
07-Mar-26 8:00:00 AM EST,65.0,77.8,45.3,,0.0, -0.0,69,0.0,60.5,55.4
07-Mar-26 9:00:00 AM EST,65.4,78.7,46.0,,0.0, -0.0,69,0.0,62.2,54.2
07-Mar-26 10:00:00 AM EST,66.1,82.2,48.0,,0.0, -0.0,69,0.0,64.6,52.2
07-Mar-26 11:00:00 AM EST,67.5,84.6,50.9,,0.0, -0.0,69,0.0,67.6,49.5
07-Mar-26 12:00:00 PM EST,70.0,87.2,54.1,,0.0, -0.0,69,0.0,71.2,45.9
07-Mar-26 1:00:00 PM EST,72.7,88.8,55.8,,0.0, -0.0,69,0.0,73.0,43.7
07-Mar-26 2:00:00 PM EST,74.7,89.0,59.4,,0.0, -0.0,69,0.0,74.6,42.5
07-Mar-26 3:00:00 PM EST,77.2,90.1,64.2,,0.0, -0.0,69,0.0,76.8,40.1
07-Mar-26 4:00:00 PM EST,78.2,90.2,68.8,,0.0, -0.0,70,0.0,78.0,40.1
07-Mar-26 5:00:00 PM EST,78.2,90.5,70.1,,0.0, -0.0,70,0.0,78.1,41.9
07-Mar-26 6:00:00 PM EST,77.3,90.0,65.8,,0.0, -0.0,70,0.0,76.7,43.2
07-Mar-26 7:00:00 PM EST,75.9,88.2,63.5,,0.0, -0.0,70,0.0,74.2,43.7
07-Mar-26 8:00:00 PM EST,74.8,87.9,64.3,,0.0, -0.0,70,0.0,73.0,46.5
07-Mar-26 9:00:00 PM EST,74.4,87.5,66.2,,0.0, -0.0,70,0.0,73.0,49.8
07-Mar-26 10:00:00 PM EST,74.6,88.3,67.9,,0.0, -0.0,70,0.0,73.6,49.4
07-Mar-26 11:00:00 PM EST,74.8,88.7,66.8,,0.0, -0.0,70,0.0,74.5,53.8
08-Mar-26 12:00:00 AM EST,74.7,88.3,66.3,,0.0, -0.0,70,0.0,74.5,57.1
08-Mar-26 1:00:00 AM EST,74.5,88.6,66.2,,0.0, -0.0,70,0.0,74.3,58.0
08-Mar-26 3:00:00 AM EDT,74.5,88.0,66.3,,0.0, -0.0,70,0.0,74.1,57.2
08-Mar-26 4:00:00 AM EDT,74.8,88.7,66.8,,0.0, -0.0,70,0.0,74.2,55.6
08-Mar-26 5:00:00 AM EDT,75.0,88.9,66.5,,0.0, -0.0,70,0.0,74.8,57.2
08-Mar-26 6:00:00 AM EDT,75.2,88.9,66.6,,0.0, -0.0,70,0.0,75.1,59.2
08-Mar-26 7:00:00 AM EDT,75.3,89.2,66.8,,0.0, -0.0,70,0.0,75.3,59.8
08-Mar-26 8:00:00 AM EDT,75.5,88.8,66.4,,0.0, -0.0,70,0.0,75.3,58.9
08-Mar-26 9:00:00 AM EDT,75.8,89.4,66.1,,0.0, -0.0,70,0.0,75.1,58.8
08-Mar-26 10:00:00 AM EDT,76.4,89.5,66.7,,0.0, -0.0,70,0.0,75.7,60.1
08-Mar-26 11:00:00 AM EDT,77.6,90.5,67.8,,0.0, -0.0,71,0.0,77.2,58.8
08-Mar-26 12:00:00 PM EDT,79.5,92.0,69.4,,0.0, -0.0,71,0.0,78.8,56.4
08-Mar-26 1:00:00 PM EDT,81.8,93.3,71.3,,0.0, -0.0,71,0.0,81.1,51.5
08-Mar-26 2:00:00 PM EDT,83.6,94.9,72.1,,0.0, -0.0,71,0.0,82.8,46.5
08-Mar-26 3:00:00 PM EDT,84.1,94.8,72.6,,0.0, -0.0,71,0.0,83.2,42.7
08-Mar-26 4:00:00 PM EDT,84.1,95.2,72.6,,0.0, -0.0,71,0.0,82.9,40.5
08-Mar-26 5:00:00 PM EDT,83.7,94.6,72.1,,0.0, -0.0,71,0.0,82.4,40.3
08-Mar-26 6:00:00 PM EDT,83.0,94.2,71.2,,0.0, -0.0,71,0.0,81.7,41.2
08-Mar-26 7:00:00 PM EDT,81.9,93.3,69.8,,0.0, -0.0,71,0.0,80.1,42.9
08-Mar-26 8:00:00 PM EDT,80.3,92.0,67.6,,0.0, -0.0,71,0.0,78.1,44.5
08-Mar-26 9:00:00 PM EDT,78.5,91.3,64.6,,0.0, -0.0,71,0.0,76.0,46.9
08-Mar-26 10:00:00 PM EDT,76.8,89.5,63.1,,0.0, -0.0,71,0.0,74.3,48.4
08-Mar-26 11:00:00 PM EDT,74.9,88.8,59.7,,0.0, -0.0,71,0.0,72.1,50.7
09-Mar-26 12:00:00 AM EDT,73.1,86.6,57.6,,0.0, -0.0,71,0.0,69.9,52.6
09-Mar-26 1:00:00 AM EDT,71.8,85.5,55.5,,0.0, -0.0,71,0.0,67.8,54.0
09-Mar-26 2:00:00 AM EDT,70.6,83.8,53.6,,0.0, -0.0,71,0.0,65.9,55.9
09-Mar-26 3:00:00 AM EDT,69.6,82.3,52.2,,0.0, -0.0,71,0.0,64.6,56.6
09-Mar-26 4:00:00 AM EDT,68.7,81.8,50.5,,0.0, -0.0,70,0.0,63.2,57.0
09-Mar-26 5:00:00 AM EDT,67.9,82.2,49.5,,0.0, -0.0,70,0.0,62.1,56.7
09-Mar-26 6:00:00 AM EDT,69.8,68.3,48.2,On,0.0,0.6,71,45.4,67.7,50.6
09-Mar-26 7:00:00 AM EDT,70.7,64.0,48.1,,0.0,0.4,72,52.5,73.8,41.0
09-Mar-26 8:00:00 AM EDT,72.3,66.0,49.1,,0.0,0.4,73,54.9,75.0,39.1
09-Mar-26 9:00:00 AM EDT,75.1,68.9,56.8,,0.0,0.4,74,69.3,76.4,37.7
09-Mar-26 10:00:00 AM EDT,77.8,72.0,64.4,,0.0,0.4,75,75.3,77.8,34.8
09-Mar-26 11:00:00 AM EDT,73.4,68.1,68.8,,100.0,0.4,75,64.8,78.0,30.1
09-Mar-26 12:00:00 PM EDT,76.6,71.4,71.6,,100.0,0.4,76,68.4,79.1,28.1
09-Mar-26 1:00:00 PM EDT,78.0,72.4,73.1,,100.0,0.4,77,74.6,83.3,26.1
09-Mar-26 2:00:00 PM EDT,78.5,73.1,74.6,,100.0,0.4,78,77.6,83.8,27.5
09-Mar-26 3:00:00 PM EDT,78.9,73.6,75.2,,100.0,0.4,78,77.9,83.7,27.8
09-Mar-26 4:00:00 PM EDT,79.6,74.3,77.3,,100.0,0.4,79,77.9,83.1,28.5
09-Mar-26 5:00:00 PM EDT,79.5,74.2,79.1,,100.0,0.4,79,78.0,82.5,29.2
09-Mar-26 6:00:00 PM EDT,82.4,73.3,79.4,Off,100.0,0.0,79,19.5,82.7,29.2
09-Mar-26 7:00:00 PM EDT,80.7,68.5,73.9,,100.0, -0.1,79,0.0,80.8,31.8
09-Mar-26 8:00:00 PM EDT,77.0,64.1,69.8,,100.0, -0.1,78,0.0,76.5,37.8
09-Mar-26 9:00:00 PM EDT,82.1,73.5,67.7,,0.0, -0.1,78,0.0,78.0,37.7
09-Mar-26 10:00:00 PM EDT,83.5,73.7,63.9,,0.0, -0.1,78,0.0,78.6,37.6
09-Mar-26 11:00:00 PM EDT,83.0,73.0,60.5,,0.0, -0.1,78,0.0,78.2,38.5
10-Mar-26 12:00:00 AM EDT,82.3,72.3,58.2,,0.0, -0.1,78,0.0,77.7,39.4
10-Mar-26 1:00:00 AM EDT,81.4,71.6,57.0,,0.0, -0.1,77,0.0,77.3,39.9
10-Mar-26 2:00:00 AM EDT,80.7,71.2,55.2,,0.0, -0.1,77,0.0,76.8,40.2
10-Mar-26 3:00:00 AM EDT,80.6,70.8,54.4,,0.0, -0.1,77,0.0,76.1,40.6
10-Mar-26 4:00:00 AM EDT,80.2,70.4,53.1,,0.0, -0.1,77,0.0,75.8,40.6
10-Mar-26 5:00:00 AM EDT,79.5,69.6,51.9,,0.0, -0.1,77,0.0,75.3,40.6
10-Mar-26 6:00:00 AM EDT,77.8,68.7,51.5,On,10.8,0.2,76,17.7,75.2,40.3
10-Mar-26 7:00:00 AM EDT,58.0,51.5,51.3,,68.9,0.6,74,60.6,75.5,36.8
10-Mar-26 8:00:00 AM EDT,53.4,48.3,51.0,,100.0,0.4,73,49.6,73.0,39.8
10-Mar-26 9:00:00 AM EDT,61.4,56.7,58.2,,100.0,0.4,74,49.0,74.5,40.7
10-Mar-26 10:00:00 AM EDT,66.4,62.2,62.1,,100.0,0.4,74,52.5,75.4,40.2
10-Mar-26 11:00:00 AM EDT,75.9,71.7,70.6,,100.0,0.4,75,68.6,78.1,36.2
10-Mar-26 12:00:00 PM EDT,83.6,78.7,78.6,,100.0,0.4,78,77.7,83.0,28.2
10-Mar-26 1:00:00 PM EDT,85.3,81.0,81.7,,100.0,0.4,79,78.3,85.6,24.4
10-Mar-26 2:00:00 PM EDT,86.4,81.7,83.0,,100.0,0.4,80,78.4,86.8,22.3
10-Mar-26 3:00:00 PM EDT,87.2,82.9,84.6,,100.0,0.4,81,78.6,87.1,22.5
10-Mar-26 4:00:00 PM EDT,87.2,82.8,85.4,,100.0,0.4,81,78.7,87.3,22.3
10-Mar-26 5:00:00 PM EDT,86.3,81.9,86.4,,78.6,0.4,81,78.2,85.8,24.3
10-Mar-26 6:00:00 PM EDT,84.0,80.0,86.8,Off,9.6, -0.0,80,17.5,83.5,27.0
10-Mar-26 7:00:00 PM EDT,81.6,77.4,80.8,,0.0, -0.1,79,0.0,81.8,29.5
10-Mar-26 8:00:00 PM EDT,79.9,75.7,77.0,,0.0, -0.1,79,0.0,80.5,31.4
10-Mar-26 9:00:00 PM EDT,79.2,75.0,74.7,,0.0, -0.1,78,0.0,79.8,32.6
10-Mar-26 10:00:00 PM EDT,78.6,74.1,72.0,,0.0, -0.1,78,0.0,79.2,33.3
10-Mar-26 11:00:00 PM EDT,78.0,73.5,70.5,,0.0, -0.1,78,0.0,78.7,34.3
11-Mar-26 12:00:00 AM EDT,77.4,72.5,68.9,,0.0, -0.1,77,0.0,78.1,35.6
11-Mar-26 1:00:00 AM EDT,76.9,71.9,67.9,,0.0, -0.1,77,0.0,77.6,36.9
11-Mar-26 2:00:00 AM EDT,76.6,71.5,67.0,,0.0, -0.1,77,0.0,77.2,38.1
11-Mar-26 3:00:00 AM EDT,75.6,70.5,65.9,,0.0, -0.1,76,0.0,76.1,39.8
11-Mar-26 4:00:00 AM EDT,74.7,70.4,64.2,,0.0, -0.0,76,0.0,74.5,42.6
11-Mar-26 5:00:00 AM EDT,73.4,72.9,62.8,,0.0, -0.0,76,0.0,71.1,48.6
11-Mar-26 6:00:00 AM EDT,72.7,72.2,62.8,On,3.0,0.2,75,16.7,68.7,53.1
11-Mar-26 7:00:00 AM EDT,67.8,62.6,63.1,,63.4,0.6,74,58.8,74.0,44.5
11-Mar-26 8:00:00 AM EDT,64.2,63.6,64.1,,67.6,0.4,74,51.6,74.0,46.1
11-Mar-26 9:00:00 AM EDT,61.5,67.6,68.4,,73.8,0.4,73,46.2,74.4,47.4
11-Mar-26 10:00:00 AM EDT,58.2,69.2,71.3,,76.3,0.4,73,44.3,74.6,48.6
11-Mar-26 11:00:00 AM EDT,58.4,70.1,72.3,,66.3,0.4,72,44.0,74.5,49.6
11-Mar-26 12:00:00 PM EDT,56.7,73.4,75.6,,67.7,0.4,72,44.4,75.3,48.9
11-Mar-26 1:00:00 PM EDT,54.9,76.5,79.1,,66.5,0.4,72,44.0,75.7,48.0
11-Mar-26 2:00:00 PM EDT,54.9,79.4,83.6,,63.3,0.4,72,44.3,76.8,46.8
11-Mar-26 3:00:00 PM EDT,55.0,80.7,85.3,,64.9,0.4,72,44.3,77.2,46.5
11-Mar-26 4:00:00 PM EDT,54.9,80.8,86.8,,65.5,0.4,72,44.4,76.8,47.3
11-Mar-26 5:00:00 PM EDT,55.0,81.2,88.0,,70.2,0.4,72,44.7,76.7,47.8
11-Mar-26 6:00:00 PM EDT,62.1,79.5,86.7,Off,17.7,0.1,73,11.1,81.1,46.2
11-Mar-26 7:00:00 PM EDT,70.4,78.2,83.6,,0.0, -0.0,74,0.0,83.4,44.0
11-Mar-26 8:00:00 PM EDT,73.0,77.5,82.3,,0.0, -0.0,74,0.0,82.4,44.2
11-Mar-26 9:00:00 PM EDT,73.8,76.9,80.6,,0.0, -0.0,74,0.0,81.2,45.1
11-Mar-26 10:00:00 PM EDT,74.2,76.6,79.8,,0.0, -0.0,74,0.0,80.4,46.3
11-Mar-26 11:00:00 PM EDT,74.6,76.2,79.0,,0.0, -0.0,74,0.0,79.7,46.1
12-Mar-26 12:00:00 AM EDT,74.7,76.0,78.3,,0.0, -0.0,74,0.0,79.3,43.7
12-Mar-26 1:00:00 AM EDT,74.9,75.8,77.6,,0.0, -0.0,74,0.0,79.0,42.0
12-Mar-26 2:00:00 AM EDT,74.8,75.4,76.8,,0.0, -0.0,74,0.0,78.4,42.1
12-Mar-26 3:00:00 AM EDT,74.4,74.9,76.0,,0.0, -0.0,74,0.0,77.6,43.5
12-Mar-26 4:00:00 AM EDT,74.2,74.5,74.9,,0.0, -0.0,74,0.0,77.0,45.0
12-Mar-26 5:00:00 AM EDT,74.1,74.2,73.7,,0.0, -0.0,74,0.0,76.3,46.5
12-Mar-26 6:00:00 AM EDT,72.4,72.8,68.8,On,11.2,0.2,74,14.6,75.2,50.5
12-Mar-26 7:00:00 AM EDT,72.1,67.7,61.0,,25.4,0.6,74,59.3,74.9,47.2
12-Mar-26 8:00:00 AM EDT,70.0,66.0,53.8,,31.9,0.4,74,57.3,75.4,43.0
12-Mar-26 9:00:00 AM EDT,68.6,65.4,48.6,,30.5,0.4,74,60.3,75.4,38.9
12-Mar-26 10:00:00 AM EDT,57.6,62.6,44.9,,30.9,0.4,73,56.6,73.8,38.1
12-Mar-26 11:00:00 AM EDT,59.2,60.8,42.4,,29.4,0.4,73,53.3,73.0,36.4
12-Mar-26 12:00:00 PM EDT,64.8,60.3,38.2,,26.3,0.4,73,53.6,73.5,34.8
12-Mar-26 1:00:00 PM EDT,74.1,60.7,34.7,,25.4,0.4,74,53.9,74.7,33.3
12-Mar-26 2:00:00 PM EDT,67.0,61.0,34.2,,31.3,0.4,74,55.9,74.7,31.6
12-Mar-26 3:00:00 PM EDT,64.8,59.6,35.2,,32.1,0.4,73,54.2,73.5,30.6
12-Mar-26 4:00:00 PM EDT,70.6,60.3,36.6,,34.5,0.4,73,54.1,74.3,29.3
12-Mar-26 5:00:00 PM EDT,66.7,60.4,39.1,,38.6,0.4,73,55.4,74.4,29.1
12-Mar-26 6:00:00 PM EDT,70.2,72.4,41.8,Off,9.8,0.1,72,13.6,69.8,31.3
12-Mar-26 7:00:00 PM EDT,66.2,75.1,40.1,,0.0, -0.0,72,0.0,61.9,38.7
12-Mar-26 8:00:00 PM EDT,64.9,73.0,39.3,,0.0, -0.0,71,0.0,57.1,44.7
12-Mar-26 9:00:00 PM EDT,63.9,71.0,38.2,,0.0, -0.0,71,0.0,54.2,46.2
12-Mar-26 10:00:00 PM EDT,63.1,70.1,38.8,,0.0, -0.0,70,0.0,52.7,44.9
12-Mar-26 11:00:00 PM EDT,62.2,69.0,37.3,,0.0, -0.0,70,0.0,51.5,48.4
13-Mar-26 12:00:00 AM EDT,61.4,67.8,35.7,,0.0, -0.0,70,0.0,50.2,49.9
13-Mar-26 1:00:00 AM EDT,60.6,66.9,34.7,,0.0, -0.0,70,0.0,49.2,51.1
13-Mar-26 2:00:00 AM EDT,60.1,65.9,33.6,,0.0, -0.0,70,0.0,48.6,51.1
13-Mar-26 3:00:00 AM EDT,59.5,65.2,33.8,,0.0, -0.0,69,0.0,47.7,51.7
13-Mar-26 4:00:00 AM EDT,59.0,64.8,33.0,,0.0, -0.0,69,0.0,47.3,51.5
13-Mar-26 5:00:00 AM EDT,58.4,64.4,32.6,,0.0, -0.0,69,0.0,46.9,51.1
13-Mar-26 6:00:00 AM EDT,57.7,62.8,31.8,On,0.0,0.2,69,15.7,47.5,52.0
13-Mar-26 7:00:00 AM EDT,71.6,58.2,32.6,,1.7,0.7,70,56.8,70.8,27.1
13-Mar-26 8:00:00 AM EDT,72.2,59.8,34.9,,4.2,0.4,71,49.7,72.1,26.0
13-Mar-26 9:00:00 AM EDT,70.5,61.9,39.2,,4.3,0.4,71,50.9,72.7,25.6
13-Mar-26 10:00:00 AM EDT,70.1,63.1,42.4,,4.4,0.4,72,51.4,73.2,24.7
13-Mar-26 11:00:00 AM EDT,70.3,64.0,45.3,,4.5,0.4,72,52.2,73.3,23.6
13-Mar-26 12:00:00 PM EDT,70.7,65.1,47.7,,5.9,0.4,72,53.4,73.6,23.6
13-Mar-26 1:00:00 PM EDT,70.1,65.8,49.6,,6.3,0.4,72,53.7,73.8,23.3
13-Mar-26 2:00:00 PM EDT,69.9,66.2,51.8,,6.3,0.4,73,53.9,74.0,23.3
13-Mar-26 3:00:00 PM EDT,70.1,66.5,53.8,,6.3,0.4,72,54.4,73.9,22.9
13-Mar-26 4:00:00 PM EDT,70.0,66.6,54.4,,6.4,0.4,72,56.0,73.8,22.7
13-Mar-26 5:00:00 PM EDT,70.3,66.6,55.1,,7.9,0.4,72,56.4,73.6,22.7
13-Mar-26 6:00:00 PM EDT,70.6,75.7,55.8,Off,4.4,0.1,72,14.2,72.5,21.5
13-Mar-26 7:00:00 PM EDT,68.4,80.2,54.1,,0.0, -0.0,71,0.0,68.2,21.9
13-Mar-26 8:00:00 PM EDT,67.1,78.2,53.5,,0.0, -0.0,70,0.0,65.0,23.8
13-Mar-26 9:00:00 PM EDT,66.2,75.0,53.3,,0.0, -0.0,70,0.0,63.3,26.0
13-Mar-26 10:00:00 PM EDT,65.4,72.6,53.2,,0.0, -0.0,70,0.0,61.7,28.2
13-Mar-26 11:00:00 PM EDT,64.7,70.5,53.1,,0.0, -0.0,69,0.0,60.4,30.0
14-Mar-26 12:00:00 AM EDT,64.1,69.0,53.0,,0.0, -0.0,69,0.0,59.6,31.6
14-Mar-26 1:00:00 AM EDT,63.2,67.9,52.8,,0.0, -0.0,69,0.0,58.8,33.0
14-Mar-26 2:00:00 AM EDT,62.4,66.0,52.7,,0.0, -0.0,69,0.0,58.0,34.6
14-Mar-26 3:00:00 AM EDT,61.7,64.2,52.6,,0.0, -0.0,68,0.0,57.2,36.2
14-Mar-26 4:00:00 AM EDT,61.1,63.0,52.7,,0.0, -0.0,68,0.0,56.5,37.5
