Timestamp,Value (°F)
06-Jun-22 11:54:34 AM CDT,70.2
06-Jun-22 11:57:03 AM CDT,70.2
06-Jun-22 12:01:00 PM CDT,70.2
06-Jun-22 12:06:53 PM CDT,70.2
06-Jun-22 12:11:32 PM CDT,70.2
06-Jun-22 12:15:50 PM CDT,70.2
06-Jun-22 12:20:08 PM CDT,70.2
06-Jun-22 12:30:16 PM CDT,70.2
06-Jun-22 12:35:54 PM CDT,70.2
06-Jun-22 12:38:06 PM CDT,70.2
06-Jun-22 12:41:56 PM CDT,70.2
06-Jun-22 12:46:38 PM CDT,70.2
06-Jun-22 12:50:30 PM CDT,70.2
06-Jun-22 12:53:52 PM CDT,70.2
